iPhone Model,Reviews
iphone 7,"Brilliant for New users , but nothing special for iphone 6/6 plus owners. I ordered this phone from official Apple store.
Let me tell you my story, i was android dude and i kinda hated Iphone , you know why ? because people keep buying them not because of needs but for being more fashionable or being popular among the friends or general community.
I upgraded my phone from samsung galaxy s5 and i had a choice :
1. Samung galaxy s7
2. Iphone 7
I checked every forum on the internet and it was really hard for me to make this decision really . Mostly i appreciate phones specifications and the only thing in which samsung was better was the screen resolution ( i dont really need 2k display -_-) and camera which needs some kind of knowledge to take good pictures but iphone is more like easier.
I did not buy iphone 7 plus because it is far too big for me and my pocket .
I like phone itself but ios system is not comfortable for me , because android has way too much freedom , but i won't write less than 5 stars because of my tastes about ios system.
PEOPLE WHO HAVE ALREADY GOT IPHONE 6 or 6 PLUS IF YOU REALLY BUY PHONE FOR ITS SPECIFICATIONS OR FEATURES DON't UPGRADE , I HAD A LOT OF TIME WITH IPHONE 6 AND THERE IS WAY TOO SMALL AMOUNT OF DIFFERENCES.

PERSONALLY I THINK THAT NOBODY SHOULD UPGRADE PHONE EVERY YEAR OR 2 TIMES PER YEAR. AIN'T NO COMPANY UPGRADES THEIR GADGETS 1-2 TIMES PER YEAR SO THAT YOU WILL ACTUALLY NEED UPGRADE SINCE PREVIOUS VERSION OF IT. WAIT 1-2 YEAR AND THEN GO UPGRADE

UPDATE ###1 : i get used to it, phone works perfectly and seems very fast. I like it and maybe i won't change it :)"
iphone 7,Five stars. Great Phone.
iphone 7,Switching to Galaxy for reasons.  have been using iphone for past 5 years. iphone4 for 3 yrs and then iphone 6 for past 2 yrs. Each phone's ringtone and any clicking sound stop working after about 2 years of use. No damage caused by me at all. When I called Apple they said it's out of warranty and it would cost about $300 to replace or repair the phone. This happened for both iphone. I read the book Steve Jobs and I realized Apple's strategy is to integrate everything and hard to repair them. I think they don't care about customer's burden for repair. I am definitely switching to Galaxy for my next smart phone. Strongly recommend not to use iphone.
iphone 7,"The best part is the water resistance for extra sweaty,I have had several iphones to date and this exceeds the previous models. The best part is the water resistance for extra sweaty workouts
"
iphone 7,"great phone with long battery life. Satisfied. great phone with long battery life.
"
iphone 7,"
Samsung Galaxy s7 is better iPhone doesn't let you share stuff with Bluetooth young ...Samsung Galaxy s7 is better iPhone doesn't let you share stuff with Bluetooth young can't put a memory card
"
iphone 7," Five Stars. I ust got this yesterday and it's bomb
I love itâ¤ï¸ðŸ˜"
iphone 7,"Five stars. Great phone, much better than my iphone 5S. It has got long battery life, easy to use apps, and looks nice.
"
iphone 7,AWesome. This is a great and good quality phone.
iphone 7,Great. I just love the phone
iphone 7,Nothing can beat an iphone
