iPhone Model,Reviews
iPhone 7 Plus,One Star. iphone 7 can not find 128GB and red color.
iPhone 7 Plus,Great iPhone ! I've purchased this phone to help the seller sell these . You all should support the sellers product . This is a great product to consider buying !
iPhone 7 Plus,Love this phone. This is a great phone.
iPhone 7 Plus,"Improvements over the iPhone 6+!! The iPhone 7 Plus offers some incremental upgrades over the 6S Plus. Here are some of the things improved upon and the things to take note.

- Better display (wider colour gamut)
- Better taptic engine
- 4 grams lighter
- IP67 Water and dust resistance
- Way better A10 Fusion CPU
- Slightly better front camera (1080p front camera recording vs 720p)
- Rear wide angle lens have OIS, telephoto lens does NOT have any OIS. Bummer!
- Better low light performance
- Cat 9 LTE vs Cat 6 LTE
- Slightly better battery life
- Solid state capacitive home button (1 less mechanical part to worry about, esp for water resistance)

The new iPhone does not have a headphone jack and there are some people reporting that the audio quality is not as good as the 6S plus after using the lightning to headphone jack adapter. Just to take note.

The telephoto lens does NOT have any OIS which is disappointing. Images taken on the sensor usually underperforms, especially in low light conditions due to its smaller aperture size. Pictures taken on the telephoto lens is also usually slightly blurred.

People also reported on the hissing issues on the 7 Plus model specifically that can be captured when recording video/audio when the CPU/GPU is under load. Not all phones have this problem and for me, I just can hear a slight humming sound coming from the phone.

Some users also reported of bloating batteries but that may be just some isolated cases. Software wise (at the time of writing) is optimised with occasional glitches and bugs. Again, good to take note on!"
iPhone 7 Plus,I want to try a sample. I will love a sample I want to try it out to let the world know how it works
iPhone 7 Plus,Five Stars. Best phone I have had
iPhone 7 Plus,Five Stars.Very good phone
iPhone 7 Plus,Five Stars. Totally love this product
iPhone 7 Plus,Five Stars. Everything was good!
iPhone 7 Plus,Five Stars. Love it
iPhone 7 Plus,Five Stars. Good
iPhone 7 Plus,Four Stars. I loved this phone even though i didn't buy it
iPhone 7 Plus,"Disappointing. Slow. Worse reception than the 6. AT&T says the iPhone 7 can't handle multiple apps running at the same time or else it will switch to 4G instead of their LTE network. So compared to my iPhone 6, I have to now keep closing out all the other apps that may be running in order to get the one I'm using currently to work correctly. I haven't actually tried this....but we'll see. I'm leaning towards them not really knowing what they're talking about.

Apple claims the battery lasts much better. I'm not sure I can notice a difference between the 6 and the 7 in the longevity of the battery. I guess I can only say I'm happy it didn't get worse.

The processor seems slow. I was looking forward to these fast speeds that eliminating the headphone port was supposed to alllow. Again, I don't seem to notice any improvement over the 6. In fact I almost feel like my 6 is faster than the 7.

At the moment, I'm a little underwhelmed by my the new phone. It looks the same..but performs worse. I only upgraded because AT&T had a promotion that got me a free phone if I exchanged my 6 for it.

I got in a pool with my iPhone 6..hopefully the 7 will prevent me from killing my phone that way again."
iPhone 7 Plus,Five Stars. Nice fast speed heat proof.
iPhone 7 Plus,One Star. expensive
iPhone 7 Plus,"Five stars, happy customer. love this iPhone. I has Samsung galaxy phone and just upgraded to iphone 7 plus. Apple iphone is much better than the Samsung galaxy phones in terms of quality and design. I'm satisfied with my order and would definitely recommend iphone 7 plus.
"
iPhone 7 Plus,"The model information is false. In the order details ... The model information is false. In the order details it claims to be model A1778, but after having problems with the phone we took it to an Apple store and it is not the same model. This meant they couldn't work on the phone in any way because there was no proof it was legitimately purchased. Even after showing the Amazon order details this wasn't enough confirmation that the phone wasn't stolen because of the conflicting information, they couldn't tell us the actual model number for this reason. I have requested the correct model number information from PureMobile and am awaiting a response."
iPhone 7 Plus,"INTERNATIONAL VERSION NOT US VERSION. LISTING LIES. So, first and foremost, this listing title is a lie. This is NOT a US version unlocked iPhone 7 plus 256gb. It is an international version Iphone 7 plus 256gb. That means it cannot be used on any CDMA networks in the US such as Verizon or sprint. I know this because I tried to activated this phone on both these carriers. This phone can be activated on GSM networks such as AT&T or T-Mobile. But do not expect to be able to activate this phone in sprint, Verizon, or US cellular. I wasted 2 hours of my day going from store to store trying to activated this phone on sprint or Verizon. Furthermore, the shipping carrier left my $1000 iPhone in my open garage for everyone to see. When I got the text notification that my package was delivered, I went downstairs to check the mail. I opened the door to my garage and saw a group of individuals lurking around garage entrance where the shipping carrier left the package. When they saw me they ran straight to the street. Had I not been home to go get my package, these kids would have stolen by package left OUT IN THE OPEN by the shipping carrier. 0/10 experience from beginning to end. And amazon said they cannot give me an immediate refund even though the listing is a lie. Do not order from this vendor."
iPhone 7 Plus,I ordered my iPhone on a Tuesday and got it Thursday! It came in a sealed box with all the accessories & papers. I'm totally satisfied with my purchase. Thanks!
iPhone 7 Plus,"Problems with the Iphone. Need an answer IMMEDIATELY.I have a problem with the iPhone 7plus I purchased last month and which my brother received in Florida and brought me to Venezuela. It came without charge and, of course, I started to charge it last Sunday (when my brother gave me the phone) and when the battery was already full, I turned it off until today. To my surprise the battery was drained, no charge at all and the phone was turned off!!!! Please help me with this situation. I am really concerned about this issue. I live in Venezuela (South America) and have no idea what to do. Please answer me ASAP. Lucia"
iPhone 7 Plus,"Stunning phone! Stunning Black phone! Best product ever from Apple. Nothing much to say about the product, as reviews are available.

One thing I noticed different was the small pin to pull out the SIM card is not available with the package. So once you pull out the stunning phone and get impatient to begin to use, you have to run around to search for a paper clip to do the job of that missing clip!"
iPhone 7 Plus,Five Stars. Wonderful at The Moment
iPhone 7 Plus,Inferior. I ordered and did the update needed and it kept rebooting would not function! Sent back! And went to Best Buy and bought the more yes now I have payments but the one I purchased now works with the Apple warranty! Donâ€™t waste your time or money!
iPhone 7 Plus,"You work hard, just spoil yourself once in a while! Sold by Three Iron Collectibles. Holy cow what a deal! Purchased the phone at around $800 for and iPhone 7 plus 256gb (please note at the time of the review this was the latest iPhone out) the shipping was so fast, literally the next day and it came with so many extra accessories! I wasn't even expecting that. My boyfriend loves this phone and it runs so fast (why even have a computer?) so I bought myself a red one and now we have two."
iPhone 7 Plus,Five Stars. Excellent
iPhone 7 Plus,Five Stars. just like if you bought it from apple
iPhone 7 Plus,the best phone i owned so far !! it's an iPhone and the brand speak for it self there is no comparison to any android phone i owned in the past this one works like charm..
iPhone 7 Plus,Five Stars
iPhone 7 Plus,Would recommend! A very nice seller! Keep up the great work man!
iPhone 7 Plus,Five Stars. FAST SHIPPING. A+++
iPhone 7 Plus,"Exactly what I wanted. This phone is perfect for me, and I like that part of the proceeds of this limited addition are going to help fight AIDS. This vendor met all my expectations and I would purchase from them again."
iPhone 7 Plus,"iPhone 7+ unlocked. I am running on Straighttalk, phone works awesome, seems to be a whole lot faster than my iPhone 6 did. So far I've had no issues with the phone. Camera takes fantastic pictures."
iPhone 7 Plus,Issue with iPhone. This phone is locked I can't used
iPhone 7 Plus,Five Stars. the phone is hardly taking charge.
iPhone 7 Plus,"Item was not 100% functional as described.Main camera has some white spots inside, pictures taken are not clear, item was not 100% functional as described, quality control before shipping failed, very disappointed.."
iPhone 7 Plus,Five Stars. Best. Phone. Ever. Takes incredible pictures and operates very quickly. Love the huge screen.
iPhone 7 Plus,"I purchased for my wife, she is loving the cÃ¢mera capabilities and thinks the applications of the Cel are faster than the previous."
iPhone 7 Plus,Five Stars. price is worth it!
iPhone 7 Plus,Good and good seller. Good
iPhone 7 Plus,Five Stars. Excellent Product! Recommended!
iPhone 7 Plus,"Five Stars. Great seller, item delivered as described, very much appreciate !"
iPhone 7 Plus,Delivered as promised. Delivered as promised. Would definitely use them again.
iPhone 7 Plus,More of the same and for a very high price.
iPhone 7 Plus,"Five Stars. Good quality, good deal"
iPhone 7 Plus,"LOVE IT. OMG I LOVE this phone!! It's beautiful, easier to see with my old people eyes and runs great!"
iPhone 7 Plus,Five Stars.Love my phone. It came exactly as stated from Prime electronics factory sealed and unlocked.
iPhone 7 Plus,"Four Stars. So far so good, its been 3 months"
iPhone 7 Plus,One Star. It wasn't unlocked.... returned it.
iPhone 7 Plus,so far its working with minor adjustments. Is working well. Have had a few glitches but seems to be getting sorted out by Apple store...
iPhone 7 Plus,Five Stars. good
iPhone 7 Plus,good product. good product
iPhone 7 Plus,Two Stars. The battery gets hot so quickly. I don't know if it's safe to keep using it.
iPhone 7 Plus,perfect!
iPhone 7 Plus,Five Stars. everything was perfect.... nice phone works perfect
iPhone 7 Plus,I'm very disappointed.
iPhone 7 Plus,Works great.
iPhone 7 Plus,it has been great! Disregard previous remarks about this seller.
iPhone 7 Plus,Great buy! Phone was like band new. Great for the price
iPhone 7 Plus,Four Stars. The phone is great sizes arrived on time. The only thing it keeps freezing up at times.
iPhone 7 Plus,Four Stars. Great Product
Iphone 7 Plus,"That the iphone is having issues with multi touch. I didnt like that the screen wasn't from the apple company
"
Iphone 7 Plus,Great phone. Amazing thank you
Iphone 7 Plus,"starsTHIS PHONE IS NOT UNLOCKED- FRAUDULENT ADVERTISING. If you can only use a phone with specific carriers, it is NOT UNLOCKED. This phone is NOT UNLOCKED. I could not put it on my Verizon service. The worker at the Verizon store explained to me that Apple made the 7 series specific to particular carriers, which must have upset many people, because the phones were changed back to unlockable with the 8 series.
What's maybe even more upsetting to me is that because at a glance this seller/item has an overall very high rating (which must be due to fake reviews), I didn't look at the reviews before I bought the phone. And apparently Amazon does't look at the reviews, either, because there have been so many reviews with complaints that are similar to mine, and also complaints of receiving fake iPhones (that did not seem to be an issue with mine) , yet Amazon continues to allow the sale of this item with apparently multiple, false representations. That is reprehensible, and illegal."
Iphone 7 Plus,Worth it! I am a genuinely satisfied customer. This phone is amazing itâ€™s like brand new! Came before expected shipping date! I got a better quality item then expected ( I bought the iPhone 7 Plus from wireless mall sales) I was expecting scratches all over the back but thereâ€™s only one scuff on the bumper of the phone that is easily covered up by a case. Everything works fine only issue is that it doesnâ€™t come with headphones but thatâ€™s fine because I paid a great price! Would recommend buying from wireless mall sales I donâ€™t know the quality of the other providers.
Iphone 7 Plus,"starsGreat price, great quality & great phone. I ordered this phone on Friday night and got a knock on my door Monday morning, my phone arrived (maybe because I live in Florida), but totally unexpected. Honestly I was skeptical because it said used & didnâ€™t believe I could find a 128GB silver for less than anyone is selling it for. Thanks so much Gizmo! So far no complaints and a great buy :)"
Iphone 7 Plus,"Excellent first time experience with refurbished products. This was my first experience buying a refurbished product. Initially I had a concern about the quality of the phone Iâ€™ll be getting, battery life, screen quality, â€¦. What I got was practically a new phone but without the original packaging, charger or headphones. The phone is in mint condition, excellent screen, no scratches whatsoever and looks like new. As an added bonus the phone came with a screen protector installed. Love it.
The 256gb is a breeze compared to my current 16gb. Like moving from a studio to a mansion :)"
Iphone 7 Plus,Oops. I ordered the wrong phone returned it I had a seven. Z
Iphone 7 Plus,"phone is LOCKED ! 2 x's i asked to make sure here in USA all is OK, and unlocked, but now it came and can not get service 2 phone shops said locked !"
Iphone 7 Plus,All the best. Best
Iphone 7 Plus,Good quality. I love it
Iphone 7 Plus,"Im from Honduras and I had to return the item because it had many issues. The iiphone plus was in really good conditions but it dint vibrate and the mic didnt work at all so i decided to return it, and I hope they refund me all the money."
Iphone 7 Plus,Excelente. Excelente
Iphone 7 Plus,"Good buy. I bought this phone for one reason only: game development. I work with Unity3d and wanted a S7 to do testing for VR and AR and it works extremely well. I did not need a sim card, but i had to get it unlocked which the local phone dealer was able to do with software."
Iphone 7 Plus,Flawless. Got it as a present for my daughter. She loved it!
Iphone 7 Plus,Five Stars. the phone is hardly taking charge
Iphone 7 Plus,"Excelentes. Llegaron a tiempo, en muy buen estado practicamente nuevos sin rayones baterÃ­a perfecta. Con cargador original."
Iphone 7 Plus,Worked w T mobile. Quality phones
Iphone 7 Plus,Seller sells defective phones and pretends to be ignorant. Good
Iphone 7 Plus,be careful when buying. They changed the screen is not original and it is very bad. watch out.
Iphone 7 Plus,Five stars. excelente
Iphone 7 Plus,"4 star..worked great. Excellent condition..fully unlocked,,4 stars because there's nor headphone"
Iphone 7 Plus,"One star. Buena no estoy contenta con ustedes ,ya que comprÃ© ese tel y no me funcionÃ³ perdÃ­ mi dinero"
Iphone 7 Plus,"Missing items. Did not receive charger, headphones or the headphone adapter"
Iphone 7 Plus,"but I was a bit disappointed with the generic cube charger the buyer put inside .. item was exactly as I expected, Quick delivery also, but I was a bit disappointed with the generic cube charger the buyer put inside which was slower than the regular iPhone charger."
Iphone 7 Plus,No Compatible With Sprint. Overall Bad Experience
Iphone 7 Plus,"Mint Condition. I loved everything about the phone. No scratches, blemishes or anything else. It was like a brand new phone.
You guys shouldnâ€™t miss your opportunity to get one."
Iphone 7 Plus,Phone review. The phone came with technical problems when I first got it the day I got it it was messed up. It wouldnâ€™t let me make FaceTime or regular calls and when it first cuts on it take 15 minutes or more for it to actually cut on. It took me over 2 weeks to figure out what the problem was. I had to get Apple employee in customer service to run a diagnostic on this phone and I thought it was something else but no they sent me a messed up phone. Maybe it wasnâ€™t their fault but yea thatâ€™s my review and Iâ€™m not pleased .
Iphone 7 Plus,Great. Greattttt
Iphone 7 Plus,Five Stars. Very good
Iphone 7 Plus,Two Stars. Phone looked the same as the pictures. Having some trouble with charging it
Iphone 7 Plus,Five Stars. Love it!
Iphone 7 Plus,Five Stars. excellent product and service
Iphone 7 Plus,Good price. Good
Iphone 7 Plus,Doesn't power on. It has a sticker says new but the phone looked used. Doesnâ€™t power on. The box looks rigged. Returning tomorrow
Iphone 7 Plus,I got iphone 7plus last April.. but were ... I got iphone 7plus last April..but were not able to open it not until the other day.It was clearly stated that it was unlocked. But then we found out it wasnt unlocked yet..Unfortunately we cant open the phone. Please let us know what to do. Thank you.
Iphone 7 Plus,Five Stars. excellent article and I arrive very fast
Iphone 7 Plus,"Item was not 100% functional as described. Main camera has some white spots inside, pictures taken are not clear, item was not 100% functional as described, quality control before shipping failed, very disappointed..."
Iphone 7 Plus,"Neat item and fast shipping. Great item with fast shipping
So happy"
Iphone 7 Plus,Five Stars. Good purchase.
Iphone 7 Plus,ok. ok
Iphone 7 Plus,One Star. iphone 7 can not find 128 GB and red color.
Iphone 7 Plus,Five Stars. A++++
Iphone 7 Plus,Three Stars. I want to know can review it on my Youtube channel even though It's a old phone to review??????????
Iphone 7 Plus,"4.0 out of 5 starsLittle bit late but excellent. The phone came with a scratch in the Apple logo and shipment took a little bit long but EXCELLENT product, itworks good and looks great, thank you!"
Iphone 7 Plus,Five Stars. Best. Phone. Ever. Takes incredible pictures and operates very quickly. Love the huge screen.
Iphone 7 Plus,"4.0 out of 5 starsnot compatible with verizon/sprint but itâ€™s UNLOCKED. i give this company that sold me the phone a very low four stars not because of the phone itself but the mere fact that the product description does not include that there is no compatibility with verizon/sprint companies even though its supposedly unlocked. this caused me to go through so much extra trouble to get my phone to have service. BUT i can say this iphone 7 plus was totally worth the money because it is impeccable. for a refurbished phone, the battery life is great, the speed and performance is top notch and there is 256GB of space; which is where the other four stars come in."
Iphone 7 Plus,Description isn't helpful. The phone came scratched all over the screen and one of the speakers doesnâ€™t work. I didnâ€™t bring either the headphones nor the adaptor
Iphone 7 Plus,Five Stars. It was perfect thank you !
Iphone 7 Plus,Love it. I love my iPhone plus
Iphone 7 Plus,Five Stars. All good. What I expected.
Iphone 7 Plus,"VERY GOOD PRODUCT AND SERVICE. So far so good itâ€™s been a moth since i purchanse my iphone 7 plus UNLOCK. It works perfect and no complaints with the software, the iphone comes with a generic box and a charger only. regarding with the appearance of the iphone it has a very very very small scratch on the screen but wonâ€™t notice unless you really stare on it.

Btw I purchased my iphone 7 plus to ALL-OUT MOBILE they also have good service providing you some instructions and information whenever thereâ€™s a problem to the device"
Iphone 7 Plus,I paid for the 7 Plus phone and I received the cell phone 7. I could not return the cell phone because I was not in the country. The money difference between the two products was not returned to me. I lost money with my cell phone.
Iphone 7 Plus,One Star. the item was faulty
Iphone 7 Plus,Five Stars. Very nice
Iphone 7 Plus,Not unlocked. It was somehow not an unlocked phone. Very disappointed...
Iphone 7 Plus,so far its working with minor adjustments. Is working well. Have had a few glitches but seems to be getting sorted out by Apple store...
Iphone 7 Plus,"it has been great! Disregard previous remarks about this seller. At first I had trouble activating it, and thought I had bought a lemon, but once I did and learned how to use it, it has been great!
Disregard previous remarks about this seller.."
Iphone 7 Plus,One Star. It wasn't unlocked.... returned it
Iphone 7 Plus,One Star. I buy news iphone 7 plus but i got iphone 6 use.
Iphone 7 Plus,One Star. It is a real iphone
Iphone 7 Plus,Awesome! Absolutely beautiful!! Phone in great condition and functions perfectly! Happy with this phone!!
Iphone 7 Plus,"I bought it for $579 great quality for refurbished. I bought it for $579
great quality for refurbished!"
Iphone 7 Plus,Inferior. I ordered and did the update needed and it kept rebooting would not function! Sent back! And went to Best Buy and bought the more yes now I have payments but the one I purchased now works with the Apple warranty! Donâ€™t waste your time or money!
Iphone 7 Plus,Five Stars. Excelente producto
Iphone 7 Plus,"Perfect, like new & fast shipping. Pristine , Clean , Like new device , no ding , no scratch , came with original box and accessories & fast shipping as promised "
Iphone 7 Plus,Five Stars. Great phone and seller!!
Iphone 7 Plus,Five Stars. We love it.
Iphone 7 Plus,Five Stars. Love the Phone!
Iphone 7 Plus,"Five Stars. Worked great, packaged and brand new as advertised.
"
Iphone 7 Plus,Five Stars. i love love my Phone thanks so much
Iphone 7 Plus,Four Stars. Great
Iphone 7 Plus,Five Stars. Awesome. The phone works perfect and is in excellent conditions.
Iphone 7 Plus,"Five Stars. Excellent morethan expected...Happy New year and all the best for this 2018..
"
Iphone 7 Plus,I ordered this and got a fake iPhone itâ€™s a rip off Iâ€™m such a hard working female and I work a lot so I donâ€™t have time to open my packages right away sometimes I even forget I ordered stuff and a month or two later I open them this was a terrible purchase some people got real ones and some people got fakes
Iphone 7 Plus,Five Stars. Wonderful
Iphone 7 Plus,Very Satisfied. The phone was received well packaged and its brand new. Not a fake. Works perfectly.
Iphone 7 Plus,Five Stars. Good
Iphone 7 Plus,Two Stars. Phone looked the same as the pictures. Having some trouble with charging it
Iphone 7 Plus,"So far so good, requested a USB charger and received it as fast as the mail could get it here. - I love the RED iPhone."
Iphone 7 Plus,Five Stars. The phone is in excellent condition as described and expected.
Iphone 7 Plus,Five Stars. I am 100% satisfied with the shipping and the phone.
Iphone 7 Plus,price is worth it!
Iphone 7 Plus,"LOVE,LOVE,LOVE!! I love this phone it looks GREAT but it also works very well. I did not by it on this account but I would get this phone instead of the 8 plus. This phone is like Cadillac of phones and the camera on the back makes it look so cool. I bought 3 to give for birthday presents and they loved them. My friend has a Samsung and my phone beat the camera"
Iphone 7 Plus,good product
Iphone 7 Plus,love this product
Iphone 7 Plus,One Star. This phone does not work in the Caribbean!!! :@
Iphone 7 Plus,Sample. I am doing review over the iPhone 7 Plus red this would be a great product to have to help me make my video I would love a sample please
Iphone 7 Plus,Four Stars. The phone is great sizes arrived on time. The only thing it keeps freezing up at times.
Iphone 7 Plus,Five Stars. it's perfect
Iphone 7 Plus,"Four Stars. Fast, reliable and just superb"
Iphone 7 Plus,Five Stars. My iPhone is perfect. Arrived in time. Seller very good!
Iphone 7 Plus,Four Stars. It comes at the top of smart phones.
Iphone 7 Plus,Five Stars. Great phone!
Iphone 7 Plus,I love it. It's pretty fast. It came through as a 128GB actually. I love it. Itâ€™s pretty fast.
Iphone 7 Plus,loves it. daughter loves it!~
Iphone 7 Plus,Five Stars. Excelente!!
Iphone 7 Plus,Five Stars. Fantastic product.
Iphone 7 Plus,"I like this product would like to have a sample,Because christmas is coming up I would like to get on to give to grand kid, thank you."
Iphone 7 Plus,Four Stars. Good
Iphone 7 Plus,"Five Stars. Love my phone, it wasn't opened so i was happy about that"
Iphone 7 Plus,"Exactly what I wanted. This phone is perfect for me, and I like that part of the proceeds of this limited addition are going to help fight AIDS. This vendor met all my expectations and I would purchase from them again."
Iphone 7 Plus,Five Stars. Bes deals ever
Iphone 7 Plus,One Star. Fake iPhone
Iphone 7 Plus,Love this phone. This is a great phone.
Iphone 7 Plus,Mobile phone case not OEM. The phone purchased came altered. The mobile phone case is not the original. Started to fail and can not be repared by original apple stores.
Iphone 7 Plus,"hi i'm Tonya and i want to test your product, from what i have read about it may seem accurate but i would love to test your product."
Iphone 7 Plus,Two Stars. The battery gets hot so quickly. I don't know if it's safe to keep using it.
Iphone 7 Plus,"One Star. Wasn't compatible with Verizon, instructions in chinese, but was refunded my money"
Iphone 7 Plus,Love to try out! Would love to try this product!!! Email me!
Iphone 7 Plus,perfect! perfect
Iphone 7 Plus,Five Stars. great product
Iphone 7 Plus,"HORRIBLE PHONE. Crap phone I paid almost 800$ for this phone. The phone came fast, which is what I like. But when I opened and cut it on, it had a glare, a rainbow spot on the phone. It had a crack going down the middle of the phone. Would buy another but scared it might be messed up. I would not recommend anybody this phone. Or the person selling it."
Iphone 7 Plus,Five Stars. Delivered as promised
Iphone 7 Plus,Four Stars.  Great Product
Iphone 7 Plus,Five Stars. does the job
Iphone 7 Plus,Five Stars. wow condition
Iphone 7 Plus,Perfect. Very good
Iphone 7 Plus,Amazing. Great iPhone! Looked brand new and even came in the original box! Only thing missing was the apple stickers but I could care less. Amazing service by JP Mobiles!
Iphone 7 Plus,pls buy outside of here. You will get less than a thousand same phone and GB. This was a waste of money for me and they refused returns or price match. I gave I star because phone itself is a good phone
Iphone 7 Plus,Five Stars. very nice item
Iphone 7 Plus,"garbage.: -( they block me after a month and no one helped me, garbage. :-("
Iphone 7 Plus,Perfect! Exactly as described! Purchased from Prime Mobility in (New) condition.
Iphone 7 Plus,"I bought an Iphone 7 PLUS, but i got an Iphone 7, not Plus... Really disappointed."
Iphone 7 Plus,Awesome. Nothing to say as it is IPhone just go ahead to buy this time battery is too good from Apple
Iphone 7 Plus,awesome. It is a wonderful phone!
Iphone 7 Plus,"The new IPhone 7 Plus is great for any individual that enjoys using their phone regularly for the internet, texting, work, or taking pictures! We will go over the IPhone 7 Plusâ€™s camera, durability, storage, and sound features.

Camera
The IPhone 7 plus has a new double 12MP back camera with a 6 element lens. MP stand for â€œmegapixelâ€. This is the standard unit equivalent to one million pixels. Pixels are what cameras use to create photos, and bring the picture into focus; so the more the better! The double camera provides you with 25% brighter colors and in result, takes portrait- like photos. Additionally, the front camera is 7MP for taking great selfies. In past models the camera would get fuzzy over time or had what looked like blurs on the screen.

Durability
Apple Inc. showcases that the new IPhone is water, splash, and dust resistant. They state that the phone can withstand being submerged in up to 1 meter of water for a maximum of 30 minutes, and suffer no damage. This is useful if an accident may occur around water, or even if you get caught in the rain.

Storage
The IPhone 7 Plus has more storage than ever! They now offer the choice between 32GB, 128GB, and 256GB. The 64 GB was previously the highest storage amount available. Anyone using their storage for pictures or work could use that space easily. On the new upgrade there are many more storage options, however the higher storage options are pricier.

Sound
The speakers now project twice as much sound, and have a great quality sound. On the previous model, the speaker was on the bottom edge of the phone, on one side of the charger jack. On the iPhone 7 Plus, there are speakers along the whole bottom edge of the phone, which almost doubles the sound from the last model. When you play music out loud, it sounds similar to laptop speakers! With this IPhone upgrade however, there is not a headphone jack located on the bottom anymore for music or phone calls, so an adapter or wireless headphones need to be used."
Iphone 7 Plus,Great condition. Phone in great shape as described!
Iphone 7 Plus,Lies!Lies! Bad mechant!! Lies in the tile. What I got is Japanese version not US version!! I am super angry with it!!! But I aready used it...
Iphone 7 Plus,"I have a gold 7 Plus with 128 GB. After having used Android phones since Android first came out, I decided that I wanted to see what an iPhone was like, just for a change. I had an LG V10, and while the phone itself was OK, I wasn't thrilled with the latest Android update, so that's another reason I switched. Also, I have an iMac and wanted to have a phone that could share the calendar, photos, and more.

I chose to get the 7 Plus rather than the 8 Plus because, after comparing the two, I just couldn't see paying more for something that isn't much different from the 7 Plus. I've had the phone for about a week now, and all I can say is, I wish I had switched to an iPhone much sooner. I really love this phone! I haven't used all the features that are available, and will update when I've discovered more.

Pros:
1. It's very user-friendly. I thought that I would have a big learning curve switching from Android, but I didn't. Maybe that's because I already had an Apple product, but even if I hadn't, I don't think it would be that difficult, especially since I didn't have much difficulty switching from a PC to a Mac.
2. The dual speakers are wonderful. I've had many different brands of phones, and the speakers on this one are finally loud enough to where I can have a phone conversation with them on, and hear perfectly.
3. It quickly paired with my LG Tone Infinim headphones, and my 2012 Buick LaCrosse.
4. It has a wonderful camera, and the pictures are much clearer and sharper than my V10, which had a pretty good camera.
5. Siri is definitely the best assistant out there, and I'm going to use her a lot.
6. I like the fact that one can still assign photos and specific ringtones to contacts.
7. It had no problem accepting Amazon Prime Video and Music.
8. The clock, if used as an alarm, is great. However, it has one quirk. If you want to use the snooze feature, you can't leave the phone on. You don't turn the phone completely off, but you do lock it with a quick click of the power button. I find that kind of strange, but that's how Apple decided to do it.
9. I have small hands, and it feels comfortable to hold. My V10 was a hair larger, so this phone seems a bit better comfort-wise.
10. Apple Support is awesome!

Cons:

1. I hate the home button. It's really irritating to have to press that thing instead of swiping left or right when I want to access something. In this respect, they're way behind Android. The only other phone I had with a home button was a Samsung S5, and I never liked it. I'm glad Apple has done away with it, and will probably trade mine in for an 8 Plus next year.
2. The battery is pretty awful. I don't use my phone all that much, and that thing drains pretty quickly. I can't imagine what it would do if I were a heavy user, complete with videos and games.
3. As another reviewer pointed out, the head phones that come with the phone are very uncomfortable, so I'll use either Bluetooth or use the adapter with some that I already have.

That's all I can think of for negatives. If I find any more, I'll add them in an update.

A FEW WORDS ABOUT WARRANTIES:

I already have an extended warranty on the phone via AT&T. However, I've been asking lots of questions about Apple Care, and may still get that. I was told by an Apple Support person that I should keep the Asurion one because Apple doesn't cover it if it's lost or stolen. I've only had one cell phone stolen, but there could be a next time, especially since a lot of thieves like the iPhone because it keeps its resale value longer.

However, with Apple Care, if I have a problem with my phone, they'll send me an immediate replacement, even before they get my old one. Of course, I have to give a credit card number just in case they don't get the old one back.

Bottom line, do some in-depth research regarding extra coverage for this phone. It's an expensive investment, and you don't want to get stuck having to pay full-price for another one if something goes wrong."
Iphone 7 Plus,"Iâ€™ve never written a one star review in my life, but this deserves it. Phone came fast and as described, but a week later it would constantly freeze or malfunction. Fast forward a month, I went to charge it (15%) and it never turned on after that. I took it to Apple and even they couldnâ€™t fix it or tell me what was wrong and they gave me a brand new iPhone. Save yourself the hassle and order directly from Apple as I do now; much cheaper also."
Iphone 7 Plus,Five Stars. all fantastic!
Iphone 7 Plus,Hey I would like to promo the phone. Cause I feel like I would bring more customers to the buy this product
Iphone 7 Plus,Five Stars. love it
Iphone 7 Plus,"I ordered this product and it was packaged horribly, when i opened the package, the phone didn't even turn on. I tried to charge it but it just kept shutting on and off even though it was on 100%. The only good thing about my package was that it came with a charger bt the rest i give a 1/10. Im insanely disappointed. This was a waste of $850."
Iphone 7 Plus,100% satisfied. Exactly how i expected. Brand new!!
Iphone 7 Plus,"It surpassed my expectations. It came exactly how it was suppose too and I am having no problems with it.
"
Iphone 7 Plus,One Star. BTW the phone is now 600 dollars
Iphone 7 Plus,Three Stars. Is Ok
Iphone 7 Plus,Apple is awful. If I could give massive negative reviews on Apple products I would. They suck badly. User friendly went right out the window. iPhone 7s is the worst phone I have ever owned.
Iphone 7 Plus,LOVE. I got mine from buybackworld and it's not fake. I had att on it then boost and it automatically adapted
Iphone 7 Plus,Three Stars. IMEI of phone box hidden
Iphone 7 Plus,I received a fake iPhone 7 plus and it was missing the home button and when i called about the phone they told me to wait into 2 weeks.
Iphone 7 Plus,"Although phone is sold as unlocked, I tried to use this phone in Brazil and it's locked. When I called apple, they identified that it was locked by a USA carrier, but couldn't unlock. I am very frustrated, because this was for a friend and now I have to take the phone back to USA and return it."
Iphone 7 Plus,Excellent phone very fast it is unlock work perfect on Verizon network
Iphone 7 Plus,Five Stars. 100% perfect
Iphone 7 Plus,"Five Stars. I loved the phone had no problems.
would like another one lol"
Iphone 7 Plus,Great phone. Bought this phone for my future wife.... she completely adores it... great purchase... you wont regret it.
