iPhone Model,Reviews
iPhone XS Max,"This is my 4th iPhone but my first large display version. I love the large retina display. One reason I upgraded is for the camera. The camera quality is stunning and good enough to replace carrying a camera with me separately. I really like the ease and speed of the facial recognition. My experience with the battery is that is has actually lasted me 2 days between charges and when I do charge the phone it charges quickly.

 I would recommend this to a friend"
iPhone XS Max,"I held off on getting the original iPhone X because of the reviews. However, this iPhone version has been nothing but great. I went with the iPhone XS max and glad I did. Screen size is perfect (same as Galaxy S9 plus). Camera is unbelievable and the phone is very fast when surfing the web or using apps. The screen size is what really made me go with the XS max. Some people think it's too big, but I think it is a perfect size!

 I would recommend this to a friend"
iPhone XS Max,"I recently upgraded to the iPhone XS Max from the iPhone 7 Plus. The XS Max’s main feature is its immersive display. It is great to have for media consumption. It may be big for some but if you are coming from one of the older Plus size phone then it won’t be an issue. The XS Max has the same footprint as the previous Plus size phones but with the edge to edge display. The phone is very snappy all around. I am satisfied with my upgrade.

 I would recommend this to a friend"
iPhone XS Max,"I recently picked up the iPhone Xs Max. I have had pretty much every iPhone since the first one. This one by far is the best yet. The screen is amazing. The speed is by far top notch. The quality is pretty much the same as any Apple product. I love the size of the screen. I have to say I had the X too but it seemed to small for me. I’m coming from a 8 Plus and this is perfect. If you can afford it why not upgrade. You won’t be disappointed.

 I would recommend this to a friend"
iPhone XS Max,"The screen alone is worth the upgrade. The 6.5 inch screen is just so big and beautiful, still having the reachability feature makes it manageable if you have small hands. Turning on reachability allows you to swipe down in the bottom right and brings the screen down making it easier to reach stuff up top. If you’re coming from a plus model iPhone this will feel very familiar at least size wise, if you’re coming from a smaller phone it really doesn’t feel to big.

 I would recommend this to a friend"
iPhone XS Max,"This is an upgrade from the iPhone 6S Plus and the difference is astounding. The phone is light years ahead of my previous device. I pre-ordered the phone to be picked up on release day. I was a bit nervous not knowing if the devices would arrive on schedule but not only were the devices received but I received the notification the night before my pick up day. The speed if the new processor is fantastic, the color is the best I've seen on a phone. It's definitely worth the price.

 I would recommend this to a friend"
iPhone XS Max,"I was hesitant to get the iPhone X when it first came out - way too much money. However, my iPhone 7 was in need of upgrade. I am so glad I got the XS Max. The 6.5” OLED full screen display is brilliant. I am really amazed at how clear videos are. 
Once I learned how to use the new touch screen - everything seamlessly flows. It is so easy to use. And the facial recognition works in the background, you don’t have to do anything special. Just pick the phone up to face level, and it unlocks automatically.

 I would recommend this to a friend"
iPhone XS Max,"The iPhone XS Max is awesome! Incredible display, great sound quality, and I love the large size. I upgraded from the X just for the bigger display because the X was a great phone. I had just always wished it were a little larger. No home button is awesome, all the gestures feel so natural after only a little use. You will not miss the home button! Battery life is also better. It is simply a high quality device all around and would recommend to everyone! Also, Best Buy is a great place to do your upgrade or first time iPhone purchase!

 I would recommend this to a friend"
iPhone XS Max,"The iPhone XS Max is a wonderful device that works brilliantly with Apple's ecosystem and tightly managed operating system. The camera works as advertised, the screen is beautiful, and the battery life exceeds my expectations for a phone that is used as heavily as I use mine (for both work and personal usage). 

The only downside at all is the skyrocketing prices that are now associated with flagship devices across the board. While this isn't an Apple specific issue, it does warrant a second thought before deciding to spend over 1,000$ for a smartphone.

 I would recommend this to a friend"
iPhone XS Max,"So far so good with my new iPhone which was a replacement for my iPhone 6S Plus. Same size, but more screen area so able to see more. Has taken some time to get used to the swiping motion you use to open things rather than pushing the home button, but the good thing is there are no longer open pages which I would forever forget to close and then spend some time closing them all when it seemed that my battery was depleting or the phone seemed to slow down.

 I would recommend this to a friend"
iPhone XS Max,"This is the best phone that I have ever owned. I used to have an apple phone back when they first came out and 3-4 models after that. Quickly I realized that apple was not making changes to screen size or functionality. That’s when I went with Android and been there ever since till this phone. Let me tell you that this max iPhone is awesome, amazing and better then android for several reasons. One reason is the apple ecosystem, it just works so flawlessly and the quality of apps is equally amazing. Overall the build quality and overall phone is very premium compared to the competitors. I recommend to anyone family and friends.

 I would recommend this to a friend"
iPhone XS Max,"Bought this phone for the wife, the Gold looks pretty good this time too and apparently it is one of the more popular colors. Anyway, the highlight here is the OLED screen, which if you have never owned an OLED television or spent any time with an OLED screen the difference in colors and blacks will be a delight to you. Everything else is as you would expect from an iPhone, high quality. If you have never owned an iPhone before, this is a little pricey but if you take care of it then it will serve you 4 years pretty easily, and longer but after about 4 years you may start to notice not all apps will be compatible with it anymore (typically games and such).

 I would recommend this to a friend"
iPhone XS Max,"I’m very impressed with Xs Max. The notch was something i thought about when upgrading from the 7 Plus but I have to say I’m used to it now. Also the swipe gestures and being without the home button I’m used to. It feels very natural now. The OLED screen is fantastic and the size is perfect. The battery life is improved too. I use it all day moderately and it’s still at least 50% left at night. A Very powerful and snappy phone. I only really have one negative about the phone and it’s small. I liked seeing the battery percentage always in sight but now you have to scroll down on the right to see it. Other than that small complaint. It’s a perfect phone.

 I would recommend this to a friend"
iPhone XS Max,"Honestly guys I can’t express how much love I have for the new iPhone XS Max. I’ve owned an iPhone ever since the 3GS when I was 7. I’ve owned other phones along the way like Samsung’s, Sony’s, a old Windows phone. I honestly would never leave the Apple world of technology. The Face ID isn’t even an issue if you are worried about that because every app I use with a password or that uses Touch ID allows for Face ID as well, that includes USAA a Government banking app! The cameras a absolutely phenomenal as well, talk about a professional level outcome! The screen is gorgeous too, honestly the notch is unique and I like it, it doesn’t interfere or get in the way with anything.

 I would recommend this to a friend"
iPhone XS Max,"This is the best iPhone I’ve had. The battery life is amazing even if I’m on it all day long it’ll still have a big amount of percentage left on it. To me, I feel it chargers pretty quickly and I don’t feel the need to buy the faster charger. Even though it doesn’t come with the small cable for the headphones, it’s only $9 to get another one so I’m not complaining. The size of the screen is also great and the colors are vibrant on it. The camera is amazing as well and it takes great pictures of everything even in low lighting. I myself think it is worth the price. If you’re not picky about the small stuff like the adapter for earphones, or for it to be charged in two seconds, then you’ll love it as much as I do.

 I would recommend this to a friend"
iPhone XS Max,"iPhone XS Max is a great phone! I had the iPhone X when it first came out. I disliked it due to a few reasons, size and Techical glitches that I ran into. 

Now with the Max I absolutely love it. It’s fast, it hasn’t glitches or locked up on me. 

The camera is great for normal photos or snap chatting.

The phone service seems to work really well in most places that I go. 

The battery seems to last a while. I work through Gmail on the sarfari for my job. It gets used quite a bit during the day and I always have battery for when I am relaxing before bed. 

The facial recognition works extremely well. I haven’t had it have any issues not unlocking my phone. 

If you are an iPhone fan or looking to switch to this phone I would recommend it.

 I would recommend this to a friend"
iPhone XS Max,"I was upgrading from an iPhone 6 Plus, not the 6s model, and needless to say there have been some pretty decent upgrades in 4 years as far as phones go. The best part of this upgrade, is the OLED screen. Assuming that most people have experience with an iPhone that are considering this one, 64GB is not going to be enough if you enjoy taking a lot of photos and/or videos without uploading this to a computer, online cloud options, or deleting some. Of the 64GB, the operating system takes approximately 6GB as of now, leaving you with 58GB for apps, photos, etc. Plenty for me, but just know your data usage and consider if this will be enough for you. If you have never owned an iPhone before, this is a great option that is basically a miniature laptop so take good care of it and it can last you 4-5 years pretty easy.

 I would recommend this to a friend"
iPhone XS Max,"The display is what put it over the top for me and was the main reason I purchased it! The screen is just beautiful and big and that’s what I love! Coming from a plus model, I’m use to the big phones and have had one since they first introduced them, so the size doesn’t bother me at all. With it being all screen now it can be a little more challenging to reach certain parts of the screen even with big hands, but Apple still has the reachability feature on these which makes it easier. The phone feels amazing and very high quality. iOS over the last few generations lost that buttery smooth feel it use to have, Apple has definitely changed that with iOS 12. iOS 12 is a big on improvement on all hardware that will run it, but on the Xs and Xs Max with the 4GB of ram it is seemless like it use to be. These aren’t cheap phones , but they’re definitely worth it if you’re in the market for one. If I had one knock it would be that Apple still ships these with the 5w charging brick even though these phones support fast charging. This to me inexcusable for a phone of this price in 2018/19. If you like a big screen, this thing will satisfy all your needs.

 I would recommend this to a friend"
iPhone XS Max,"I've had an iPhone 6 Plus for 4 and a half years and I've been very happy with it. I checked out the new phones and saw that the XS Max was the same size as my 6 Plus but the whole screen was used. So I purchased it. It works a little different than the plus (no home button, shuts off differently, among a few things), but I've gotten used to the differences and I actually prefer them. I love the Face recognition feature, and I love swiping up to get out of an app. It's a lot faster than the Plus and Siri is easier to use. I haven't had any problems charging it because I charge it wirelessly. I love that feature. Apple products are great because I can back them up to my computer and when I get a new product just restore it from the backup and everything is there. My games are where I left off, all of my texts are there. It's great. The only downside is it's a little heavier but that's nothing. So all in all, I'm really glad I bought this phone.

"
iPhone XS Max,"This phone has an issue of not connecting sometimes.

 I would recommend this to a friend"
iPhone XS Max,"This phone is decently fast and has ok battery life. It’s still way overpriced for what you get.

 I would recommend this to a friend"
iPhone XS Max,"Love the large screen, but the battery life is lacking, Sometimes with just normal use, I only egt about 6 hours.

 No, I would not recommend this to a friend"
iPhone XS Max,"The phones are great but half of the calls I have made the last month have failed or don’t ring. I’ve spent 7 hours with “advanced” Verizon level tech support and still the problem persists to no end

 No, I would not recommend this to a friend"
iPhone XS Max,"excited to use the large screen display and faceID for the very first time, given only 3 stars due to the issue observed with charging during standby mode and hoping this will be addressed soon with iOS 12.x

 I would recommend this to a friend"
iPhone XS Max,"I found the new iPhone XS max not to be that much different from my iPhone 7 Plus. I am having buyers remorse. I miss the home button. having a hard time getting used of that. But it does take great pictures. That’s why I’m giving it 3 Stars.

 No, I would not recommend this to a friend"
iPhone XS Max,"The phone is what you would expect from Apple, Innovation is behind Samsung. For a $1200 phone, I was surprised that it takes so long to charge and Apple won’t admit there is an issue. If you search Google, thousands of people are having the same problem.

 No, I would not recommend this to a friend"
iPhone XS Max,"I always used an iphone, so when i had to replace my phone i got the Max 64GB, i heard that it is the best iphone ever, paid around $1200 for it, i have couple things to say about it:
1- it froze couple times in the first week, worked better after an update but still freezing in the first week is bad.
2- charging the phone is slow, i use original cable and adapter but still slow
3- the lack of finger sensor is bad

 No, I would not recommend this to a friend"
iPhone XS Max,"I got this phone on release day. I bought the iPhone X s Max 512 gig. I’ve been an iPhone owner since the iPhone 4. So believe my I’ve owned and used many iPhones. Once they added Touch ID to the iPhone that was by far my favorite and most used feature in an iPhone ever. Now I didn’t own the iPhone X because I prefer a larger phone and it was to small for me, so this is my first time ever using Face ID and not having a finger print sensor anymore and I freaking hate it! Removing the finger print sensor makes me dislike this phone. I didn’t think it’d matter to me but it does enormously. Use to be so easy logging into my iPhone 8 Plus. And it never failed. Face ID fails for me at least 50% of the time. Don’t get me wrong thie rest of the phone is amazing to me. I love it but not having a finger print sensor ruins this phone to me. I’ll keep this phone for 2 years but if Apple doesn’t bring back some form of Touch ID in the future I think I’ll be looking elsewhere for my next phone. It’d be so easy to turn the apple logo on the back of the phone into a finger print scanner. And if it were I’d give this phone 5 stars. But getting rid of it makes me hate this phone. I did give it 3 stars cause the rest of the phone I love but bring it back apple or I’m done. Thank you.

 No, I would not recommend this to a friend"
iPhone XS Max,"Nothing new I will prefer to keep using my note...

 No, I would not recommend this to a friend"
iPhone XS Max,"I'm normally an Apple fan but definitely not this time! Went from the X to the XS Max and had several issues with my unit! Connectivity issues, blue tint pretty bad, charge gate, etc. Took it back a d exchanged for the Note9 and have had NO issues at all, soooooo glad I switched! That's way to much $ for all the problems!!

 No, I would not recommend this to a friend"
iPhone XS Max,"phone is perfect. nothing new on the price. too much expensive.

 No, I would not recommend this to a friend"
iPhone XS Max,"Repeated dropped calls. Never once had problem before. Verizon tested system with no issues found. Issues with internal antenna. Returned phone to store

 No, I would not recommend this to a friend"
iPhone XS Max,Very good iPhone. Amazing oled screen.
iPhone XS Max,It’s nice
iPhone XS Max,"Great phone, working very well, unlocked and sealed just as described. Very happy with my purchase."
iPhone XS Max,This phone is overpriced garbage. I purchased the phone brand new and it won’t charge sometimes leaving me with a dead phone at work. The phone is also just too large for practical use and the resolution is disappointing. I can’t believe they would slap such a large price tag on this phone without making sure it works properly. I returned and ordered a new note 8 instead. Save your money and buy a different phone.
iPhone XS Max,"Trash.Extremely slow LTE speed, slower than the iPhone 3G."
iPhone XS Max,Best phone ever
iPhone XS Max,I would like to test out this new phone before buying another expensive i phone. I love I phones!.
iPhone XS Max,Great phone
iPhone XS Max,Excellent I love it and beautiful
iPhone XS Max,Good
iPhone XS Max,"
Iphone xs max is worth the upgrade from iPhone x"
iPhone XS Max,Great smartphone
iPhone XS Max,Worst phone I have owned!!!
iPhone XS Max,So happy with my purchase!
iPhone XS Max,Slower & less reliable than 6S & 7
iPhone XS Max,Unlocked. Great product
iPhone XS Max,"Iphone was not as describe, not new"
iPhone XS Max,Great phone
iPhone XS Max,Solid device and seamless os compared to android. There are a few things I miss but overall a win for apple on this device
iphone x,"My phone came all good but after few months of use.My phone came all good but after few months of use, it became ghost typing. It types before I start to type anything. I have done all I could but it won't come back to what it was. I am so frustrated cus I sacrificed to get this phone. So sad to me that nothing can be done. Its brand new and still looks like it has never been used."
iphone x,Seller is a piece of garbage.Bought it for my girlfriends birthday. Arrived the day of and didn't work. Ruined her day. Do not buy from this seller
iphone x,"One Star.Its was not a brandnew as there was weitten Fraud
"
iphone x,Don’t like when people are not truthful.These guys lied!! It’s not fully unlocked. It’s only GSM unlocked which means it won’t work on sprint or Verizon. Very unsatisfied with this!! Don’t like when people are not truthful.
iphone x,Locked. Bad
iphone x,"PHONE IS NOT UNBLOCKED AS ANNOUNCED.I bought this phone last May, 2018 and until now I am stuck in AT&T service provider, unable to use the phone in any different kind of provider service, cause the phone is not FULLY UNBLOCKED as announced. Completely unsatisfied !!! Do not recommend this SELLER !!!!"
iphone x,Bad.It was not like in the description you can see in the pictures how I arrive for the state that I get an expensive price
iphone x,"Verizon SIM card Damage LCD!.Why did mine came with a verizon SIM card
I pray to god this is unlocked since I’m stationed in Korea serving the military so I can’t test it yet. My receipt said that it’s silver and $980
The LCD is also damage on the bottom!
"
iphone x,"it won't power on, after 2 weeks of use.It worked for a while, but now it doesn't power on. I paid over 1k for this phone..."
iphone x,Great.I love it. I am realy happy with my iPhone X
iphone x,"the product was a complete fake. The bottons on ...the product was a complete fake. The bottons on the side were falling apart. Item was not new, did not turn on. Did not even charge. Complete disgrace.
"
iphone x,"The software comes bad.I am disappointed this second purchase of the same product comes in poor condition. The software does not work as it should be, I need your help. I am in Guatemala, in December I bought the same product and I had no problem."
iphone x,"Best seller ,fast shipping, good price...Great product no problem...
I lov the seller."
iphone x,Five Stars.cant complain
iphone x,Perfect phone. Good
iphone x,Five Stars.Amazing phone and great features and long lasting battery
iphone x,Marvellous phone. Just love it.
iphone x,"Five Stars.
nice and awesome product. I fall in love with it."
iphone x,"Don't waste your money.Overpriced for what you get. Prices on cellphones should be going down with new generations, not up.
"
iphone x,It's unlocked.Brand New as listed
iphone x,"Arrived in perfect condition, box in perfect condition.Arrived in perfect condition, box in perfect condition, 100% original and New. No scratches, dents, nothing.
Fully unlocked, worked in Colombia/South America. Excellent seller."
iphone x,"Sealed new phone received, it works great!!
I purchased this phone against the recommendations in the recent reviews and I am very happy I did. I received a brand new phone in sealed packaging, it is not blacklisted and is certainly not a dummy phone. Very happy with my purchase."
iphone x,"Five Stars.
The best of the best!, excellent screen, easy to use..."
iphone x,"Big upgrade from an iPhone 6..Phone came brand new with no dents and scratches from the long delivery. Good battery life and good phone overall. The phone feels very futuristic and is worth the money. The Hey Siri function and face recognition make the phone feel smooth and easy to use. The home button does need some time to get used to, but once you get used to it the iPhone 6 looks like a caveman’s phone with the giant button at the bott"
iphone x,"Great and quality device!. Great build quality, great screen, great battery life and the best feature is the Face ID, quick and realible, much better and fast than a fingerprint scanner. The bad side it’s too expensive for what it is."
iphone x,Working Fine!.Perfectly working well at this time. Although it is pricey!
iphone x,"Five Stars. Amazing! It arrived brand new and everything is perfect.
"
iphone x,Good. Good
iphone x,"Five Stars.excellent
"
iphone x,Wow.Fantastic phone. I have no complaints.
iphone x,"
Now i don't have to write the passcode every time i need to open my phone.This device is awesome 😍😍, seriously it took them just three days to ship the item although it was supposed to be a week.
"
iphone x,"
Only works for Verizon. Other than that great phone.Amazing phone. Wanted to put it on T-Mobile but it’s a Verizon phone. Locked with Verizon. So unless you want to get a Verizon phone, don’t get this one. Love the phone though."
iphone x,"Five Stars. Exelent phone, works just how it’s shown.
"
iphone x,"Great phone.Excelent phone, grate seller. Perfect chipping ."
iphone x,"reliable.
Bought used, arrived quickly and in very good condition, no marks or scratches. Came with a charger. iPhone X is quick and easy to use. It does take a bit to charger, but not an unreasonable amount. Overall very happy with the purchase"
iphone x,Five Stars. nice Iphone x
iphone x,Very disappointed paid $1200 for a blacklisted phone. Phone was received and it was blacklisted
iphone x,Four Stars.Looks Goods...Thanks !
iphone x,"works great. Awesome Phone.Arrived early, works great. Awesome Phone!"
iphone x,Five Stars.Folks at Apple are indeed true innovators. Thank you Apple for enhancing my life.
iphone x,"FRAUD - Its not Fully Unlocked - Its locked.his Description says its a FULLY unlocked I-phone X, when we bought 3 months ago. it works fine in the USA but when we brought it to Indonesian it is LOCKED! We couldn't test till we left the country and the Seller will not respond. THIS IS FRAUD! We cant use it for its stated purpose and it couldn't be tested till you left the USA. we just need the code to unlock it. My friend just won $3000 in a court case in Cleveland suing Apple over the same issue. I guess thats our next step if no reply.
"
iphone x,Get Rid OF YOUR SERVER!!!. your Server Company is not an authorized Server Company I'm filing a complaint with APPLE to not allow your Server to sell their phones!!!!!
iphone x,Five Stars. My husband loves it
iphone x,"I love it It is number one in the world And ...I love it
It is number one in the world
And it work with 4G network"
iphone x,"Black screen/ won’t turn back on. I just got mine today and a few hours ago it won’t turn on, was working fine when I opened the box but after I stoped using it just went black and won’t turn on.."
iphone x,Five Stars. Great phone. Super fast and a really good camera
iphone x,"5 minutes with the iPhone X. This phone is all about that display, and I couldn’t stop looking at it. It’s really amazing. It’s bright, it’s vivid, and it’s enormous.
The iPhone X is the future, and I can’t wait to learn more about the capabilities and various gestures possible.

My sons already love it so much that I have to get 2 more for them tomorrow. Maybe even today. Lol"
iphone x,Five Stars.Worth every penny.
iphone x,Five stars. Great!!!!
iphone x,Five Stars. Everything is great
iphone x,"
Five Stars. Everything was fine!"
iphone x,Five Stars. Very good phone!Very good seller!Very fast shipping!Thank you!
iphone x,Five Stars. It came perfectly not a scratch the display was amazing
iphone x,"Really great phone. 
Works in South Africa on all networks"
iphone x,"
Five Stars. IPhone X love it"
iphone x,"Five Stars. Came on time and it was perfect ( box , cellphone) everything was perfect ."
iphone x,Five Stars. excelent phone great condition
iphone x,Five Stars.Excellent phone
iphone x,"PHONE COMPLETELY GUTTED, 
Received this phone with the screen lifted and it wouldn't power on or charge. I checked and there are no charging contacts in the phone."
iphone x,"Totally satisfied! The best phone great pics.Totally satisfied ! The best phone great pics, fast and easy to use. An upgrade from the iphone 7"
iphone x,"
One month of regular use / covered in scratches. I want to start out by saying that I’m a binge Apple “fanboy” and own more Apple products then an average consumer.

My first impressions with the iPhone X are great despite to some annoying OS bugs and I would highly recommend the phone. The full screen OLED display is killer and it’s a must experience.

My main compliant is that my screen has a ton of scratches on it after a month of a regular use. I work in the office and I keep my phone in my pocket like most of us do. To be homesbe, my iPhkne 6s has resisted scratches for over 2 years and the X started showin scratches within the first few weeks. This is a huge disappointment and it takes away from the beautiful experience of the display. #disapointed"
iphone x,"Five Stars. 
No bad"
iphone x,"Beautiful phone with one annoying flaw. came from the 7+ which I absolutely loved but died on me after 1.5 years making the conspiracy of Apple devices intentionally slowing down and becoming hard to use plausible.

Given that, I took the plunge and since needing a phone, went with the “future proof” X. It was between the 8+ or X but given the display on the X I made the move. Do I regret it?

Pros:

Amazing display
Exceptionally fast
Beautiful design and form factor (bigger display but smaller form is very helpful)
Videos are outstanding
Camera is world class and photos amazing
Wireless charging very helpful

Cons:

Face ID works but is much slower than fingerprint sensor and a little annoying

Battery life is ok, not great, but not on par with 8+

Heats up due to glass back when doing any processes that require it

Design is beautiful but glass back makes it incredibly slippery requiring a case to hide that design

Let me just say that despite it’s amazing display, I should have gone with the 8+. The Face ID is just not on par with fingerprint sensor. It works, but requires the extra step of swiping up after looking at it. Maybe I’m just being way too picky but when you are used to just placing your thumb and opening instantly every time, it’s the one thing they just drives me crazy.

You get used to the other gestures but again, just not as simple as using the 7 or 8.

Would I buy it again? Probably not especially at the cost and extra $250 vs the 8+ which doesn’t have the screen of the X but pretty much everything else. While maybe not a big deal to some, I just can’t get past the Face ID being more of a gimmick then a necessity and I fear that’s the future of all iPhones like removal of the headphone jack."
iphone x,"starsAmazing, Stupendous Phone. Full disclosure, I bought my iPhone X yesterday at ATT. It is not the unlocked one, but as someone who was hesitant to make the switch, I wanted to write a review. I never get the latest and greatest technology. I always waited and go the ""s"" version of the new iPhone. But the pull of longer battery life and a larger screen in a normal size phone overcame my concern of price, a few negative reviews, and to be honest, the stigma of having the most expensive iPhone ever. I am so glad I did. This phone is amazing.

Highlights: Great battery life. On my old iPhone, a 6s, I could get about 4 hours of moderate use before I had to charge, maybe 2 hours of heavy use. I went all day with moderate to heavy use and used less than 50% of my battery. The screen is as beautiful as all the people say. I have found many of my apps have already been updated to take advantage of the screen. The new gestures are very intuitive and in less than 12 hours I was completely used to them. Facial recognition is fast and I haven't had a single issue. I am terrible at taking pictures and this phone makes me look like I know what I am doing. Though there are a lot of setting options, they are really easy to navigate through. They say this is the best
smartphone ever, and I have to agree.

Negatives: Because this is so expensive, you might be a little overprotective. And you should be. But on my wireless plan, it only increased my payment about $8 month. I don't find that to really be a negative. I haven't found anything I don't like about this phone yet.
"
iphone x,really spiffy. nice phone
iphone x,Five Stars.Amazing
iphone x,Five Stars. Love it
iphone x,"Dear Apple

Dear Apple,

I was out of the country with my family on vacation when my phone got a few water drops on it and completely shut off and stopped working. At this moment, I was very upset with my phone and with Apple, but I was hopeful that I would be helped when I got back in the states. Fast forward a few days later, obviously very tough days being out of the country without a working phone, and I finally got off a plane and went straight to an apple store. Going into the apple store, I was very willing to share my story with the employees and the manager. How can Apple say a phone is water resistant up to 3 feet when it can break when it gets a few drops of water on it? I told the employees this, and they did not seem surprised at all. They basically told me it was my fault the phone broke, and I argued with them saying that apple false advertised. The employees wouldnt do much to help me, I was leaving for college the next day and needed a phone, they wanted me to pay 1,000$ for a new phone. The employees were unwilling to help, so was the manager. My experience with the Iphone X and apple in general has just been terrible. I am super fed up with apple and I really cannot believe how poorly I was treated. I have had an Iphone for the last 8 years, and the service has always been okay, but now Apple made a false claim and somehow that was my fault and I needed to pay for it. I still love the products Apple makes but I am fed up with the service and the treatment and the dishonesty."
iphone x,"For $1,200 it should work - didn't. Bought the iPhone X and immediately had problems with it. The unit wouldn't recognize cellular data, even after set-up via wifi. Ran all the tests and then reformatted it. Still nothing. Using a news reader app on wifi shouldn't take that much power, but after 10 minutes the phone was so hot I could barely hold it. Kudos to the Apple store for excellent customer service, though. For $1,200 it should work straight out of the box. It didn't. I'm not going to waste time with troubleshooting or a new one. That money is now back in my pocket."
iphone x,Three Stars.It was good
iphone x,"Would be five stars except for screen being too fragile. I bought my iPhone X from Apple, so I'm not shown as a verified purchaser by Amazon. I'd rate it 5 stars except the screen developed a hairline crack just two months after I got it even though it's never been dropped. Apple, of course, will not do anything about that since they only have my word that it hasn't been dropped. It has been in my pocket much of the time and, with that big screen, it may have stressed the screen a bit when I sat down, etc. But the screen should be able to withstand minor stresses like that! Even worse, four months later, it developed a second hairline crack, again without ever being dropped. Right now, the phone is 100% usable since I have to look very carefully to see the hairline crack, and can only see it (just barely) with a totally black screen. But I worry that this is going to get worse. I hope I am an unusual case, but found a couple of other complaints here about ""screen lifting"" and similar. It seems like Apple needs to improve the screen durability.

Other than this issue, I love the phone. The screen is big, especially compared to the physical dimensions. When my Kindle broke recently (I left it on a chair and sat on it – not wise!), instead of buying a new one I started using my iPhone X to read Kindle books. I like it even better than my old Kindle Voyage. The screen is a bit smaller, but much sharer and brighter. And ""my Kindle"" is always with me!

Camera is great, but you know that and much more from reviews. Mostly I wanted to register my concern about the screen and, if others experience the same problem, maybe Apple will respond."
iphone x,"Great Phone but NOT evolutionary! A bit overpriced for the value.Late last year Apple released their iPhone X, the 10th generation iPhone and the flagship of their line-up. When it was first announced in September 2017, there was a lot of media coverage and many people were excited for it to go on sale. It was possibly the largest change to an iPhone the world had seen, and I had to get it. Sadly, I missed the online pre-order date, therefore I ended up on the second floor of the Galleria Mall parking garage at 10:30 pm wrapped in a sleeping bag on a lawn chair. After an 11hr and 33-minute wait, I finally was able to hand Apple $1400 for the phone. But was it worth it? I love the software and user interface apple generally produces. However, for the price I paid for this phone I expected it to have a bit more of a ‘Wow-factor’, in terms of the ‘evolutionary’ technology that the device was advertised to possess. I do think that this device is a platform for them to build a lot of new and innovative technology off of, however, despite my excitement for that, the reality is that I spent a lot of money on an iPhone that doesn’t do that much more than the previous generation. The features I enjoy include: the new Face ID biometric security feature, the beautiful OLED edge-to-edge display, the incredible camera quality, wireless charging and water-proof feature. That being said I don’t think this phone was worth the price, much more the iPhone 8 and not significantly better.
Don’t get me wrong, I do love the device, just as much as a love most products apple produces. When it comes to value however, value defined as the worth of something compared to the price paid or asked for it, I am not sure if I consider this item to be of good value. Initially, when I saw the launch event followed by the numerous exhilarating, colorful, dynamic ads I was under the impression that this phone would provide new user experiences using the augmented reality (AR) technology built in to the device.
The camera is just as good, if not better than I expected it to be and I often find myself in a dilemma due to the incredible quality, I no longer need to carry around my professional DSLR camera. Face ID: the new facial biometric scanner in the iPhone X is astonishing. It projects 30,000 invisible dots on your face, mapping the 3D dimensions which creates a high security level, despite some negative criticism the system has gotten. The phones new edge-to-edge OLED display is the most beautiful display I’ve seen on an iPhone, with high ranges of crisp colors and incomparable resolution. I am a sailor so I am at sea a lot, and near bodies of water. Having the iPhone X be waterproof has been a long-awaited feature for me and I really feel more comfortable having that feature. Wireless charging is an emerging technology that is interesting to me, although it isn’t any more convenient than plugging in a cord, or even less convenient in some ways I had to buy the wireless charging pad just due to my interest in new technology. However, I do often find myself plugging in the cord so that I can use the phone while it’s charging.
I am a huge fan of apple and an avid iPhone user, however when it comes to value I just don’t think this phone was worth the $1400 I paid for it and the 12 hours wait in line. There are some features I love such as the great Camera, Face ID, the display and the waterproofing but I expected much more off of the AR capabilities and ‘evolutionary technology’ that this phone was advertised to have. Who knows, maybe this really is a platform for them to build something really great off of, time will tell but in about 8 months the next iPhone will come out and mine will become outdated yet again. Currently, I don’t feel I have gotten the value out of the device that I expected upon buying it."
iphone x,"Worst phone I’ve ever had.olor: SilverSize: 64 GB
You expect for +1000 for it to at least do basic functions like connect to WiFi but can’t even do that. At least once a day the Bluetooth/ WiFi antennae stops working and the phone will crash, you have to turn it completely off. Not to mention all the other problems like the fact that native iPhone apps crash even 9 months after the release. Also noticed it becoming much slower. Needless to say I will no longer be purchasing iPhones."
